"","species","id","band","year","site","country","elevation","sp","clade","color","sex","mass","wing.area","AR","wingload.gcm","total_vel","hor_acel","hor_decel","pitch_up","pitch_down","yaw","arc_radius","arc_avg_vel","arc_force","PRT_degrees","PRT_time","pPRT","ss.V","ss.HA","ss.HD","ss.PU","ss.PD","ss.Y","ss.ARC","ss.PRT","sp.mass","sp.wing.area","sp.AR","sp.wing.load","sp.muscle","sp.mass.STD","sp.wing.area.STD","sp.AR.STD","sp.wing.load.STD","sp.muscle.STD","rel.mass","rel.wing.area","rel.AR","rel.wingload.gcm","hi.elev","total_vel.STD","hor_acel.STD","hor_decel.STD","pitch_up.STD","pitch_down.STD","yaw.STD","arc_radius.STD","arc_avg_vel.STD","arc_force.STD","PRT_degrees.STD","PRT_time.STD","pPRT.STD","ss.V.STD","ss.HA.STD","ss.HD.STD","ss.PU.STD","ss.PD.STD","ss.Y.STD","ss.ARC.STD","ss.PRT.STD","rel.mass.STD","rel.wing.area.STD","rel.AR.STD","rel.wingload.gcm.STD"
"78","Lesbia.victoriae","LESVI012","USER47",2013,"Guaytara","Ecuador",3523,"LESVI","COQUETTE","#483D8A","M",5.27,2274.7235,7.0085,0.231676509,1.281323724,3.295590595,-3.749934295,1.064408671,-0.885892821,1.693115615,0.29117486,0.940401534,3.343201208,97.07190506,0.55122807,0.826086957,287,180,158,116,259,121,12,57,5.38090909090909,23.00884,7.141,0.235090383118371,-4.22536689742152,-0.124002875789202,0.0766570723367686,-0.104836944071223,-0.612481802250572,-1.59173299152663,-0.110909090909091,2251.71466,-0.1325,-0.00341387411837102,TRUE,-1.50351107234048,-1.11122096959976,1.06996472465349,-0.741151090429684,1.15499161161861,-0.574264940588282,-1.10665073588345,-1.50828212138506,-1.20080122216126,-0.233663240421872,1.50065564045419,0.603952651649279,-0.513068790721525,-0.509709814261736,-0.627551447238367,0.150908314943518,0.448559425180892,0.0034153440412974,-0.545304344237905,-0.394140258704906,-0.42342534234573,-0.0322545676652834,-0.541545959883802,-0.395114218036468
"79","Metallura.tyrianthina","METTY001","Banded",2013,"Guaytara","Ecuador",3523,"METTY","COQUETTE","#483D8A","M",3.74,2397.9795,6.782,0.155964636,2.417702912,6.098419489,-7.309007271,1.565365442,-1.300753176,2.273261912,0.450756429,1.554798295,6.693148264,143.3202686,0.441195652,0.705521472,967,346,485,112,226,99,96,230,3.7803124914375,19.487060431875,6.692204577,0.196107299970193,-3.57056457492743,-1.10285066939615,-0.384043738168958,-1.19257330614378,-1.69032112054512,-1.34506317918959,-0.0403124914374997,2378.49243956813,0.089795423,-0.0401426639701927,TRUE,2.36969425506001,1.36426927675309,-1.9601017021348,1.9852125351765,-1.5225781556533,1.75385787683268,-0.0150472500260077,0.930941252660097,1.89666001403712,1.34513375641586,-0.288346422114932,-0.00789776609843611,1.8513747327843,0.157769173454033,0.645894303642043,0.110974762762875,0.237996654880544,-0.212605166570767,0.845389691785663,1.46328266595378,-0.309908544442319,0.102688507704202,-0.0703249780161092,-1.21080175361277
"80","Metallura.tyrianthina","METTY002","A33405",2013,"Guaytara","Ecuador",3523,"METTY","COQUETTE","#483D8A","M",4.11,2414.3495,7.404,0.170232189,1.734138193,4.674057907,-5.440242954,1.339755442,-1.292433004,2.235659608,0.434851598,1.33629818,5.090343455,117.9378445,0.446331169,0.548042705,815,419,476,85,164,71,127,154,3.7803124914375,19.487060431875,6.692204577,0.196107299970193,-3.57056457492743,-1.10285066939615,-0.384043738168958,-1.19257330614378,-1.69032112054512,-1.34506317918959,0.3296875085625,2394.86243956812,0.711795423,-0.0258751109701927,TRUE,0.0398500101002728,0.106256983862581,-0.369103131803254,0.757372263958743,-1.46887854146457,1.60296010779977,-0.123842827550211,0.0634715302089473,0.41465875190438,0.478644828502075,-0.204848752315847,-0.807077144635711,1.32285206282417,0.451299089738678,0.610845338021481,-0.158576714456468,-0.157606125683748,-0.487540361895212,1.35862201460388,0.647304964947655,0.285038174502176,0.120112839880737,1.24818822736691,-0.893942276558777
"81","Metallura.tyrianthina","METTY003","Y76050",2013,"Guaytara","Ecuador",3523,"METTY","COQUETTE","#483D8A","M",3.85,2358.108,6.5965,0.163266483,1.894476885,3.814607397,-4.540679046,1.437396872,-1.245857954,2.110007562,0.452785548,1.412370539,5.567353359,93.80876291,0.416578947,0.355140187,500,206,260,62,99,66,69,38,3.7803124914375,19.487060431875,6.692204577,0.196107299970193,-3.57056457492743,-1.10285066939615,-0.384043738168958,-1.19257330614378,-1.69032112054512,-1.34506317918959,0.0696875085625002,2338.62093956813,-0.0957045770000002,-0.0328408169701927,TRUE,0.586344246003885,-0.652819447553708,0.396753150088638,1.28876750305847,-1.16827631643591,1.09871937255601,-0.00116724253203748,0.3654872437839,0.855716375270805,-0.345058295994354,-0.688586068022339,-1.78602635404574,0.227558371788387,-0.405164912571315,-0.230329836872001,-0.388194639495168,-0.572350976275344,-0.536635932488863,0.398380894492374,-0.598134683956439,-0.133032492864226,0.0602490293672021,-0.463547163865869,-1.04863943874713
"82","Metallura.tyrianthina","METTY004","Y76052",2013,"Guaytara","Ecuador",3523,"METTY","COQUETTE","#483D8A","M",4.39,2279.5935,6.761,0.192578194,1.641869466,3.311224457,-3.988018981,1.325685885,-1.25524051,2.080424092,0.444368096,1.245888161,3.825700854,74.54545713,0.443970588,0.764044944,703,454,551,185,394,201,63,204,3.7803124914375,19.487060431875,6.692204577,0.196107299970193,-3.57056457492743,-1.10285066939615,-0.384043738168958,-1.19257330614378,-1.69032112054512,-1.34506317918959,0.6096875085625,2260.10643956813,0.0687954230000001,-0.00352910597019265,TRUE,-0.27463632398847,-1.09741296548767,0.867268005972598,0.680801328792776,-1.22883271326331,0.980001125311057,-0.0587460719846899,-0.295466285859173,-0.754667619157706,-1.00265668406115,-0.243229116526888,0.289099428341139,0.93341430601145,0.592032611245015,0.902920051526162,0.839762090059618,1.30995257640959,0.788944473539712,0.299045606204976,1.18413239982011,0.735268123973684,-0.0233223040887858,-0.114840697168912,-0.397673332714939
"83","Metallura.tyrianthina","METTY005",NA,2013,"Guaytara","Ecuador",3523,"METTY","COQUETTE","#483D8A","M",3.98,2368.797,6.4935,0.168017774,1.519844663,3.976807949,-5.172885369,1.303165378,-1.212171682,2.050558365,0.588909299,1.361115797,3.26690369,66.11527266,0.47940678,0.895522388,360,152,145,256,433,218,7,60,3.7803124914375,19.487060431875,6.692204577,0.196107299970193,-3.57056457492743,-1.10285066939615,-0.384043738168958,-1.19257330614378,-1.69032112054512,-1.34506317918959,0.1996875085625,2349.30993956813,-0.198704577,-0.0280895259701927,TRUE,-0.690542495137563,-0.509562081651497,-0.14148452220504,0.558237677257644,-0.95086016087364,0.860150182803767,0.929975132058793,0.162000225861528,-1.27134818916478,-1.29044091911873,0.332923091430548,0.956326280502036,-0.259238824227518,-0.622296631466806,-0.678177730912512,1.54858264126604,1.55879948676455,0.955869413558125,-0.628083751144069,-0.361930612612559,0.0760028408189745,0.071626468990597,-0.681886167329617,-0.943120883351443
"84","Metallura.tyrianthina","METTY006",NA,2013,"Guaytara","Ecuador",3523,"METTY","COQUETTE","#483D8A","M",4.04,2386.982,7.0945,0.169251381,1.56789567,3.39241346,-3.689841507,1.419691496,-1.181610159,2.223189241,0.35364695,1.113639397,3.930649719,106.7952663,0.469113924,0.757188498,763,406,468,125,286,78,76,237,3.7803124914375,19.487060431875,6.692204577,0.196107299970193,-3.57056457492743,-1.10285066939615,-0.384043738168958,-1.19257330614378,-1.69032112054512,-1.34506317918959,0.2596875085625,2367.49493956813,0.402295423,-0.0268559189701927,TRUE,-0.52676669013808,-1.02570591784454,1.12112555800497,1.19240930231448,-0.753611595084353,1.55291661686577,-0.679315977614467,-0.820508566050135,-0.657628759830576,0.098266634493664,0.165572950913533,0.254304069210252,1.14204167573255,0.399026638893468,0.579690701914315,0.240758807349966,0.620838055426632,-0.418806563064101,0.514272064161004,1.53843850683593,0.172480687134298,0.0909826987175536,0.592111318900602,-0.915724449715616
"85","Oreotrochilus.chimborazo","OROCH001","USER44",2013,"Guaytara","Ecuador",3523,"OROCH","COQUETTE","#483D8A","M",8.58,3779.7525,6.454,0.22699899,1.668934603,4.800871245,-5.442944901,1.30460079,-1.207457818,2.206043497,0.384169155,1.268665359,5.262508474,89.8491144,0.470710227,0.830188679,965,421,414,168,366,155,36,176,8.936,36.795234,6.5908,0.243568357126215,-2.2198989604318,2.05011950681775,1.8801211355725,-1.43834552223763,-0.378075157440059,-0.836255525012803,-0.356,3742.957266,-0.1368,-0.0165693671262153,TRUE,-0.182388213567052,0.218259961282453,-0.371403472073562,0.566049638870113,-0.920436189092988,1.4841108724622,-0.470531557315558,-0.205038280238787,0.573847677480599,-0.480230239337044,0.191527023462272,0.624768230164018,1.84442048712693,0.459341005253326,0.369396908190945,0.670044493291883,1.13129325615475,0.337265224078124,-0.147963191088314,0.883509036291534,-0.817522726688323,1.55503355223361,-0.550661083329375,-0.687276625623321
"86","Oreotrochilus.chimborazo","OROCH002","A33401",2013,"Guaytara","Ecuador",3523,"OROCH","COQUETTE","#483D8A","M",9.53,3979.9525,6.401,0.239450094,1.726775338,3.470909972,-4.381132632,1.253854551,-1.303032694,2.038212326,0.534650959,1.295587974,3.686884906,111.9474255,0.4724,0.806451613,776,177,260,112,182,127,18,75,8.936,36.795234,6.5908,0.243568357126215,-2.2198989604318,2.05011950681775,1.8801211355725,-1.43834552223763,-0.378075157440059,-0.836255525012803,0.593999999999999,3943.157266,-0.1898,-0.00411826312621527,TRUE,0.0147546462357972,-0.956376908769209,0.532585215302203,0.289872714722066,-1.53729050019814,0.810605619218163,0.558825797884504,-0.0981525087520806,-0.883020996303177,0.274147743565873,0.219000811980431,0.504306443374829,1.18724427250546,-0.521772687533708,-0.230329836872001,0.110974762762875,-0.0427537055199215,0.0623300287536785,-0.445969055950507,-0.200882382150823,0.710043173304297,1.76812770628018,-0.663010279286449,-0.410757568558321
"87","Oreotrochilus.chimborazo","OROCH003","Y76047",2013,"Guaytara","Ecuador",3523,"OROCH","COQUETTE","#483D8A","M",8.03,3622.2495,6.527,0.221685447,1.514091261,4.403305996,-5.297422658,1.225239231,-0.934903436,1.746591689,0.588189843,1.370115546,3.330174916,93.60674369,0.600294118,0.80952381,210,71,73,171,232,129,4,17,8.936,36.795234,6.5908,0.243568357126215,-2.2198989604318,2.05011950681775,1.8801211355725,-1.43834552223763,-0.378075157440059,-0.836255525012803,-0.906000000000001,3585.454266,-0.0637999999999996,-0.0218829101262153,TRUE,-0.710152241173388,-0.132874172626023,-0.247511080476469,0.134139182211171,0.838669891748794,-0.359665849446463,0.925053757476236,0.19773022887393,-1.21284572132704,-0.3519546986652,2.29841381635937,0.519897348332855,-0.780807248530273,-0.947994209810043,-0.958569455877005,0.699994657427366,0.276280794935152,0.0819682569911389,-0.677751395287768,-0.823602206602869,-1.70190298457879,1.38738635670517,-0.395915964369631,-0.805281896483988
"88","Oreotrochilus.chimborazo","OROCH004","Y76046",2013,"Guaytara","Ecuador",3523,"OROCH","COQUETTE","#483D8A","M",8.42,3202.2825,6.968,0.262937452,1.521783336,3.063185466,-4.136097497,1.134830591,-1.140655404,1.72736654,0.514210188,1.268832454,3.385354734,82.22608802,0.482692308,0.847826087,381,60,107,29,57,49,7,39,8.936,36.795234,6.5908,0.243568357126215,-2.2198989604318,2.05011950681775,1.8801211355725,-1.43834552223763,-0.378075157440059,-0.836255525012803,-0.516,3165.487266,0.3772,0.0193690948737847,TRUE,-0.683934772406471,-1.31648381360478,0.741199295697231,-0.357892948714002,-0.489283580868513,-0.436816230801423,0.419002527458997,-0.204374894531769,-1.16182481131912,-0.740460228775473,0.38634204264026,0.714275235031844,-0.186219244825132,-0.992224745140606,-0.82616225242155,-0.717646444985476,-0.840339956657606,-0.703560872507276,-0.628083751144069,-0.587398135258989,-1.07479698352919,0.940370809290219,0.538914137839231,0.110858995491589
"89","Oreotrochilus.chimborazo","OROCH005","USER45",2013,"Guaytara","Ecuador",3523,"OROCH","COQUETTE","#483D8A","M",8.65,3813.378,6.604,0.226833007,1.662931468,4.938366424,-5.751794431,1.296340347,-1.210179584,2.094465535,0.5061361,1.451669206,4.771226027,121.6013507,0.496024845,0.865591398,827,284,316,212,339,134,25,161,8.936,36.795234,6.5908,0.243568357126215,-2.2198989604318,2.05011950681775,1.8801211355725,-1.43834552223763,-0.378075157440059,-0.836255525012803,-0.286,3776.582766,0.0132000000000003,-0.0167353501262153,TRUE,-0.202849143077761,0.339697261741165,-0.634346827855528,0.521093721253434,-0.938002867295317,1.036349332663,0.363772448815518,0.521507316154068,0.119593234001661,0.603707255445115,0.60311394155717,0.804431327024242,1.36457753676839,-0.0915302075000496,-0.0122473841218388,1.10931356727896,0.959014625909011,0.13106382758479,-0.330077886281876,0.722460805829798,-0.704965239320445,1.59082474842189,-0.232691660809353,-0.690962841933844
"90","Panterpe.insignis","PANIN001","A33371",2012,"Cerro","Costa Rica",3100,"PANIN","GEM","#CCAC00","U",NA,2542.8495,6.319,NA,1.662742844,4.506634643,-4.632726956,1.327287843,-1.202744107,2.011839698,0.509938699,1.420591733,4.423070279,148.0029141,0.491111111,0.774193548,346,215,225,148,269,112,21,72,5.987333293,27.8282567666667,6.48089724833333,0.214838467527957,-1.15929562172528,0.246856960101058,0.707108004207646,-1.70471459186976,-1.17242496557501,-0.436716889403986,NA,2515.02124323333,-0.161897248333333,NA,TRUE,-0.20349204422325,-0.0416131404720797,0.31838687785207,0.689519685892193,-0.890013204796846,0.704772457273229,0.3897837880305,0.398126296982554,-0.202321983033832,1.50498690767951,0.523222211277135,0.340601959077495,-0.307918543829108,-0.368976292755399,-0.366631369840852,0.470376732388666,0.512366325271907,-0.0849566830272743,-0.396301411806808,-0.23309202824317,NA,0.248010635176862,-0.603862133725319,NA
"91","Panterpe.insignis","PANIN002","A33372",2012,"Cerro","Costa Rica",3100,"PANIN","GEM","#CCAC00","U",5.3,2601.455,6.6935,0.203732142,1.814417633,5.078737431,-5.492501385,1.482921778,-1.322060346,2.163834825,0.59840126,1.745451096,5.950082066,117.5515404,0.476343284,0.788235294,381,176,172,183,309,72,18,67,5.987333293,27.8282567666667,6.48089724833333,0.214838467527957,-1.15929562172528,0.246856960101058,0.707108004207646,-1.70471459186976,-1.17242496557501,-0.436716889403986,-0.687333293,2573.62674323333,0.212602751666667,-0.011106325527957,TRUE,0.31347236958397,0.46367452608402,-0.413594076034382,1.53652829792662,-1.66009776563899,1.31472778256852,0.994904044464855,1.68785404590052,1.20959878418516,0.465457426694471,0.283114128196892,0.41186155842309,-0.186219244825132,-0.525793645291032,-0.573030834050826,0.819795313969296,0.767593925635966,-0.477721247776482,-0.445969055950507,-0.286774771730415,-1.35029476870839,0.310390702334584,0.190001524499668,-0.565951230585479
"92","Panterpe.insignis","PANIN003","A33365",2012,"Cerro","Costa Rica",3100,"PANIN","GEM","#CCAC00","U",5.3,3185.381,6.329,0.16638512,1.642918368,4.775329113,-4.401678792,1.332876142,-1.238029682,1.941738226,0.516664995,1.544666253,5.604392982,128.9036207,0.429410377,0.658385093,902,595,650,193,319,345,110,212,5.987333293,27.8282567666667,6.48089724833333,0.214838467527957,-1.15929562172528,0.246856960101058,0.707108004207646,-1.70471459186976,-1.17242496557501,-0.436716889403986,-0.687333293,3157.55274323333,-0.151897248333333,-0.048453347527957,TRUE,-0.271061273638004,0.195700860806355,0.515092955369564,0.719932959061848,-1.11775149721769,0.423455766393796,0.4357944157397,0.890715920688974,0.889964318455583,0.852987469135857,-0.479961599406994,-0.247107297601292,1.62536174891977,1.15898765502769,1.28845867335234,0.919629194420905,0.831400825726981,2.20289690663686,1.07717203112292,1.2700247893997,-1.35029476870839,0.931925252763117,-0.582664172223984,-1.3953687109652
"93","Panterpe.insignis","PANIN004","A33364",2012,"Cerro","Costa Rica",3100,"PANIN","GEM","#CCAC00","U",5.9,2704.8255,6.4025,0.218128674,2.052350133,4.241086843,-4.778312878,1.270155145,-1.149249819,1.948020055,0.638139851,1.792328765,6.11439383,104.3486286,0.443697318,0.573626374,935,743,721,42,108,68,194,261,5.987333293,27.8282567666667,6.48089724833333,0.214838467527957,-1.15929562172528,0.246856960101058,0.707108004207646,-1.70471459186976,-1.17242496557501,-0.436716889403986,-0.0873332929999995,2676.99724323333,-0.0783972483333333,0.00329020647204301,TRUE,1.12443532657339,-0.276147967142258,0.19444027225001,0.37858565190557,-0.5447531997271,0.448664699908779,1.26673233096743,1.87396359790962,1.36152635531791,0.0147448845885216,-0.247672176149901,-0.677244145040767,1.74010680226638,1.75408940311163,1.56495606880344,-0.587862400398385,-0.514924766193431,-0.516997704251402,2.46786606714649,1.79611567557471,-0.385516305555155,0.420418920370898,-0.426859155189174,-0.246227336732685
"94","Panterpe.insignis","PANIN005","A33368",2012,"Cerro","Costa Rica",3100,"PANIN","GEM","#CCAC00","U",6.6,2954.019,6.3985,0.223424426,1.503355636,4.498772554,-4.438144677,1.340792873,-1.171337221,1.933921844,0.518009585,1.494036517,5.386622949,119.5500596,0.394321429,0.790960452,750,397,397,111,228,351,37,140,5.987333293,27.8282567666667,6.48089724833333,0.214838467527957,-1.15929562172528,0.246856960101058,0.707108004207646,-1.70471459186976,-1.17242496557501,-0.436716889403986,0.612666707,2926.19074323333,-0.0823972483333328,0.00858595847204302,TRUE,-0.746743266758919,-0.0485570265855418,0.484047215479789,0.763018288338911,-0.68730854183199,0.392088682990903,0.444991963678642,0.689710245997705,0.688607633007375,0.533681594417803,-1.05046801457439,0.425691296351225,1.09683907895965,0.362838019077552,0.303193306463217,0.100991374717714,0.250758034898746,2.26181159134924,-0.131407309707081,0.496993283183367,0.740058568123617,0.685662067605671,-0.435338339789707,-0.128617175457822
"95","Panterpe.insignis","PANIN006","A33369",2012,"Cerro","Costa Rica",3100,"PANIN","GEM","#CCAC00","U",5.1,2767.0775,6.068,0.18430998,2.010619594,6.385328436,-7.040834706,1.491166162,-1.335377179,2.173577378,0.655898289,1.930780571,6.370627048,106.4955466,0.488392857,0.622222222,273,162,138,225,254,198,17,28,5.987333293,27.8282567666667,6.48089724833333,0.214838467527957,-1.15929562172528,0.246856960101058,0.707108004207646,-1.70471459186976,-1.17242496557501,-0.436716889403986,-0.887333293,2739.24924323333,-0.412897248333334,-0.030528487527957,TRUE,0.98220204064481,1.61767051056022,-1.73178924794471,1.58139681743632,-1.74604656505273,1.35382457600929,1.38820734180771,2.42363264372994,1.59844725195114,0.0880349954467204,0.479026490588831,-0.430628043429228,-0.561748510323116,-0.582087053893567,-0.705438037506282,1.23909761186605,0.416655975135385,0.759487131183522,-0.46252493733174,-0.705500170930929,-1.67188758975947,0.486680345334467,-1.13593096740882,-0.997286309178002
"96","Panterpe.insignis","PANIN007","A33377",2012,"Cerro","Costa Rica",3100,"PANIN","GEM","#CCAC00","U",6.5,2985.5915,6.397,0.217712303,1.914058393,5.806423011,-5.72777671,1.18267447,-1.08548492,1.916534846,0.337642087,1.295249148,6.334758221,136.4276592,0.430909091,0.648793566,753,541,555,170,292,197,131,242,5.987333293,27.8282567666667,6.48089724833333,0.214838467527957,-1.15929562172528,0.246856960101058,0.707108004207646,-1.70471459186976,-1.17242496557501,-0.436716889403986,0.512666707,2957.76324323333,-0.0838972483333329,0.00287383547204301,TRUE,0.653085349594155,1.10637467790485,-0.61389900603765,-0.0975115765785937,-0.13320516020535,0.322314788062031,-0.788795815110431,-0.0994976856009777,1.56528186176343,1.109838273762,-0.455594213086344,-0.295782752287088,1.1072704474457,0.941855936132196,0.918497369579745,0.690011269382205,0.659122195481241,0.749668017064791,1.42484554012882,1.59212125032317,0.579262157598079,0.719268037528924,-0.438518034014907,-0.255474269077738
"97","Panterpe.insignis","PANIN008","A33378",2012,"Cerro","Costa Rica",3100,"PANIN","GEM","#CCAC00","U",6.3,2900.849,6.609,0.217177799,1.687836377,4.987756324,-4.743283509,1.442832527,-1.105655557,1.981870994,0.225404753,1.0707684,5.56582025,136.8464731,0.37756383,0.720858896,1201,959,881,43,115,47,182,470,5.987333293,27.8282567666667,6.48089724833333,0.214838467527957,-1.15929562172528,0.246856960101058,0.707108004207646,-1.70471459186976,-1.17242496557501,-0.436716889403986,0.312666707,2873.02074323333,0.128102751666667,0.00233933147204302,TRUE,-0.117963897698536,0.383318981204695,0.224263014203948,1.31835003977868,-0.263389418997242,0.584508268823303,-1.55654528521212,-0.990711185251476,0.854298816838094,1.1241354742885,-1.32292752895775,0.0699371904114954,2.6650214746966,2.62261627869359,2.18804879094676,-0.577879012353224,-0.470259936129721,-0.723199100744736,2.2691954905717,4.04005435334156,0.257669336547,0.62906758123876,0.0108787498133889,-0.26734474595091
