birdID,treatmentID,bird.treatment.block,stripe.size,grating.period,left.grating.orientation,replicate,to.from.feeder,avg.y.position,avg.x.velocity,percent.vstripes.fused,top.black.red
188,1_0.29_0_0.29,188_1_0.29_0_0.29,0.29,0.58,ver,4,from,0.093342615,2.077592827,1,NA
188,1_0.29_0_0.29,188_1_0.29_0_0.29,0.29,0.58,ver,4,to,0.128039182,1.697879666,1,NA
188,1_0.29_0_0.29,188_1_0.29_0_0.29,0.29,0.58,ver,5,from,0.166789717,2.142739435,1,NA
188,1_0.29_0_0.29,188_1_0.29_0_0.29,0.29,0.58,ver,5,to,0.170918139,1.500694171,0.970338983,NA
188,1_0.58_0_0.58,188_1_0.58_0_0.58,0.58,1.16,ver,1,from,0.022993077,1.727083783,0.963800905,NA
188,1_0.58_0_0.58,188_1_0.58_0_0.58,0.58,1.16,ver,1,to,0.040513724,0.936463403,0.747826087,NA
188,1_0.58_0_0.58,188_1_0.58_0_0.58,0.58,1.16,ver,2,from,0.061268503,1.697418214,1,NA
188,1_0.58_0_0.58,188_1_0.58_0_0.58,0.58,1.16,ver,4,from,0.078814685,1.456542153,0.924901186,NA
188,1_0.58_0_0.58,188_1_0.58_0_0.58,0.58,1.16,ver,2,to,0.08866214,0.958229178,0.771771772,NA
188,1_0.58_0_0.58,188_1_0.58_0_0.58,0.58,1.16,ver,4,to,0.083797775,1.029899824,0.794392523,NA
188,1_0.58_0_0.58,188_1_0.58_0_0.58,0.58,1.16,ver,3,from,0.134299488,1.727315237,0.973214286,NA
188,1_0.58_0_0.58,188_1_0.58_0_0.58,0.58,1.16,ver,5,from,0.0351017,1.529937883,1,NA
188,1_0.58_0_0.58,188_1_0.58_0_0.58,0.58,1.16,ver,3,to,0.014555793,1.13551572,0.901898734,NA
188,1_0.58_0_0.58,188_1_0.58_0_0.58,0.58,1.16,ver,5,to,-0.00322694,1.647992887,1,NA
188,1_1.15_0_1.15,188_1_1.15_0_1.15,1.15,2.3,ver,1,from,0.103459658,1.475757028,0.631372549,NA
188,1_1.15_0_1.15,188_1_1.15_0_1.15,1.15,2.3,ver,1,to,0.059787561,1.35816811,0.618320611,NA
188,1_1.15_0_1.15,188_1_1.15_0_1.15,1.15,2.3,ver,2,from,0.075773812,1.391860415,0.5,NA
188,1_1.15_0_1.15,188_1_1.15_0_1.15,1.15,2.3,ver,2,to,0.047274579,1.310695742,0.419243986,NA
188,1_1.15_0_1.15,188_1_1.15_0_1.15,1.15,2.3,ver,3,from,0.122120551,1.476681362,0.626556017,NA
188,1_1.15_0_1.15,188_1_1.15_0_1.15,1.15,2.3,ver,3,to,0.029494525,1.172708382,0.353773585,NA
188,1_1.15_0_1.15,188_1_1.15_0_1.15,1.15,2.3,ver,5,to,0.086912925,1.372221624,0.502262443,NA
188,1_1.15_0_1.15,188_1_1.15_0_1.15,1.15,2.3,ver,4,from,0.034197963,1.352001237,0.525179856,NA
188,1_1.15_0_1.15,188_1_1.15_0_1.15,1.15,2.3,ver,4,to,0.034977225,1.361228032,0.507246377,NA
188,1_1.15_0_1.15,188_1_1.15_0_1.15,1.15,2.3,ver,5,from,0.093295906,1.594189734,0.740909091,NA
188,1_2.3_0_2.3,188_1_2.3_0_2.3,2.3,4.6,ver,1,from,-0.024577268,1.792040572,0,NA
188,1_2.3_0_2.3,188_1_2.3_0_2.3,2.3,4.6,ver,1,to,0.038094056,1.156922522,0,NA
188,1_2.3_0_2.3,188_1_2.3_0_2.3,2.3,4.6,ver,2,from,-0.059021799,1.576938767,0,NA
188,1_2.3_0_2.3,188_1_2.3_0_2.3,2.3,4.6,ver,2,to,0.09312229,1.230476895,0,NA
188,1_2.3_0_2.3,188_1_2.3_0_2.3,2.3,4.6,ver,3,from,0.005997731,1.795655793,0,NA
188,1_2.3_0_2.3,188_1_2.3_0_2.3,2.3,4.6,ver,3,to,-0.031255304,1.254516108,0,NA
188,1_2.3_0_2.3,188_1_2.3_0_2.3,2.3,4.6,ver,4,from,0.019123922,1.68645479,0,NA
188,1_2.3_0_2.3,188_1_2.3_0_2.3,2.3,4.6,ver,5,from,0.037845014,1.703502569,0,NA
188,1_2.3_0_2.3,188_1_2.3_0_2.3,2.3,4.6,ver,4,to,0.021424506,1.25681183,0,NA
188,1_2.3_0_2.3,188_1_2.3_0_2.3,2.3,4.6,ver,5,to,0.00026218,1.204370241,0,NA
188,1_4.6_0_4.6,188_1_4.6_0_4.6,4.6,9.2,ver,1,from,-0.03920841,1.967995604,0,NA
188,1_4.6_0_4.6,188_1_4.6_0_4.6,4.6,9.2,ver,1,to,0.188028016,1.407919742,0,NA
188,1_4.6_0_4.6,188_1_4.6_0_4.6,4.6,9.2,ver,2,from,0.127482835,1.720262653,0,NA
188,1_4.6_0_4.6,188_1_4.6_0_4.6,4.6,9.2,ver,2,to,0.181395826,1.435094466,0,NA
188,1_4.6_0_4.6,188_1_4.6_0_4.6,4.6,9.2,ver,3,from,-0.058385884,1.844795426,0,NA
188,1_4.6_0_4.6,188_1_4.6_0_4.6,4.6,9.2,ver,3,to,0.129033339,1.748822049,0,NA
188,1_4.6_0_4.6,188_1_4.6_0_4.6,4.6,9.2,ver,4,from,0.039507446,2.070915055,0,NA
188,1_4.6_0_4.6,188_1_4.6_0_4.6,4.6,9.2,ver,4,to,0.117329398,1.669010169,0,NA
188,1_4.6_0_4.6,188_1_4.6_0_4.6,4.6,9.2,ver,5,to,0.020961938,1.913666766,0,NA
188,1_4.6_0_4.6,188_1_4.6_0_4.6,4.6,9.2,ver,5,from,0.027819347,1.90012296,0,NA
188,1_9.2_0_9.2,188_1_9.2_0_9.2,9.2,18.4,ver,1,from,0.148826101,2.018533817,0,black
188,1_9.2_0_9.2,188_1_9.2_0_9.2,9.2,18.4,ver,3,from,0.107241966,2.083261079,0,black
188,1_9.2_0_9.2,188_1_9.2_0_9.2,9.2,18.4,ver,2,to,0.189577137,1.266368063,0,black
188,1_9.2_0_9.2,188_1_9.2_0_9.2,9.2,18.4,ver,5,from,-0.025996092,2.046427717,0,black
188,1_9.2_0_9.2,188_1_9.2_0_9.2,9.2,18.4,ver,2,from,0.056221125,2.138135136,0,black
188,1_9.2_0_9.2,188_1_9.2_0_9.2,9.2,18.4,ver,4,to,0.189631683,1.429948641,0,black
188,1_9.2_0_9.2,188_1_9.2_0_9.2,9.2,18.4,ver,1,to,0.178614115,1.177229219,0,black
188,1_9.2_0_9.2,188_1_9.2_0_9.2,9.2,18.4,ver,4,from,0.059697959,2.201983329,0,black
189,0_0.29_1_0.29,189_0_0.29_1_0.29,0.29,0.58,hor,1,from,0.058660298,2.0163605,1,NA
189,0_0.29_1_0.29,189_0_0.29_1_0.29,0.29,0.58,hor,4,to,-0.166785224,1.453432122,0.949152542,NA
189,0_0.29_1_0.29,189_0_0.29_1_0.29,0.29,0.58,hor,3,from,0.025294792,1.705806632,1,NA
189,0_0.29_1_0.29,189_0_0.29_1_0.29,0.29,0.58,hor,1,to,-0.090592863,1.456218707,0.931623932,NA
189,0_0.29_1_0.29,189_0_0.29_1_0.29,0.29,0.58,hor,2,from,0.045969999,2.185505309,1,NA
189,0_0.29_1_0.29,189_0_0.29_1_0.29,0.29,0.58,hor,4,from,0.121476143,2.324214977,1,NA
189,0_0.29_1_0.29,189_0_0.29_1_0.29,0.29,0.58,hor,2,to,-0.060386859,1.358697041,0.9125,NA
189,0_0.29_1_0.29,189_0_0.29_1_0.29,0.29,0.58,hor,5,from,0.103959627,2.4714556,1,NA
189,0_0.29_1_0.29,189_0_0.29_1_0.29,0.29,0.58,hor,3,to,-0.142293933,1.355228526,0.944206009,NA
189,0_0.29_1_0.29,189_0_0.29_1_0.29,0.29,0.58,hor,5,to,-0.146874895,1.569214035,0.952606635,NA
189,0_0.58_1_0.58,189_0_0.58_1_0.58,0.58,1.16,hor,1,from,0.091578526,2.36104625,1,NA
189,0_0.58_1_0.58,189_0_0.58_1_0.58,0.58,1.16,hor,1,to,-0.144817341,1.710885723,0.96875,NA
189,0_0.58_1_0.58,189_0_0.58_1_0.58,0.58,1.16,hor,2,from,0.121079027,2.402036414,1,NA
189,0_0.58_1_0.58,189_0_0.58_1_0.58,0.58,1.16,hor,2,to,-0.100232856,2.031325991,0.892857143,NA
189,0_0.58_1_0.58,189_0_0.58_1_0.58,0.58,1.16,hor,3,from,-0.045569585,1.99223038,0.944099379,NA
189,0_0.58_1_0.58,189_0_0.58_1_0.58,0.58,1.16,hor,5,from,0.121853457,2.383894421,1,NA
189,0_0.58_1_0.58,189_0_0.58_1_0.58,0.58,1.16,hor,3,to,-0.095910659,2.00133106,0.896103896,NA
189,0_0.58_1_0.58,189_0_0.58_1_0.58,0.58,1.16,hor,5,to,-0.185059981,1.74255937,0.9,NA
189,0_0.58_1_0.58,189_0_0.58_1_0.58,0.58,1.16,hor,4,from,0.122858812,2.534733434,1,NA
189,0_0.58_1_0.58,189_0_0.58_1_0.58,0.58,1.16,hor,4,to,-0.161836509,2.009927809,0.941798942,NA
189,0_1.15_1_1.15,189_0_1.15_1_1.15,1.15,2.3,hor,1,from,-0.055393189,2.24062466,0.94488189,NA
189,0_1.15_1_1.15,189_0_1.15_1_1.15,1.15,2.3,hor,1,to,-0.141323619,1.765148529,0.674033149,NA
189,0_1.15_1_1.15,189_0_1.15_1_1.15,1.15,2.3,hor,2,from,-0.119851376,1.830046479,0.728571429,NA
189,0_1.15_1_1.15,189_0_1.15_1_1.15,1.15,2.3,hor,2,to,-0.179759277,2.182282842,0.841121495,NA
189,0_1.15_1_1.15,189_0_1.15_1_1.15,1.15,2.3,hor,3,from,-0.031264795,1.770159287,0.763285024,NA
189,0_1.15_1_1.15,189_0_1.15_1_1.15,1.15,2.3,hor,3,to,-0.153039786,2.419764352,0.865771812,NA
189,0_1.15_1_1.15,189_0_1.15_1_1.15,1.15,2.3,hor,4,from,-0.034190951,1.765991624,0.763888889,NA
189,0_1.15_1_1.15,189_0_1.15_1_1.15,1.15,2.3,hor,4,to,-0.191533393,2.286770245,0.917647059,NA
189,0_1.15_1_1.15,189_0_1.15_1_1.15,1.15,2.3,hor,5,from,-0.049818627,2.023560998,0.85106383,NA
189,0_1.15_1_1.15,189_0_1.15_1_1.15,1.15,2.3,hor,5,to,-0.157967072,2.761600629,1,NA
189,0_2.3_1_2.3,189_0_2.3_1_2.3,2.3,4.6,hor,1,from,0.13965475,2.707135108,0.527027027,NA
189,0_2.3_1_2.3,189_0_2.3_1_2.3,2.3,4.6,hor,1,to,-0.16864512,1.764139413,0,NA
189,0_2.3_1_2.3,189_0_2.3_1_2.3,2.3,4.6,hor,2,from,0.141988996,2.795478732,0.507042254,NA
189,0_2.3_1_2.3,189_0_2.3_1_2.3,2.3,4.6,hor,2,to,-0.170303187,2.026187948,0.288732394,NA
189,0_2.3_1_2.3,189_0_2.3_1_2.3,2.3,4.6,hor,3,from,0.068496635,2.538759993,0.418300654,NA
189,0_2.3_1_2.3,189_0_2.3_1_2.3,2.3,4.6,hor,3,to,-0.132116729,2.071318246,0.220238095,NA
189,0_2.3_1_2.3,189_0_2.3_1_2.3,2.3,4.6,hor,4,from,0.051452436,2.285928038,0.36627907,NA
189,0_2.3_1_2.3,189_0_2.3_1_2.3,2.3,4.6,hor,4,to,-0.145847095,1.70882804,0.092783505,NA
189,0_2.3_1_2.3,189_0_2.3_1_2.3,2.3,4.6,hor,5,to,-0.16284055,1.782901563,0,NA
189,0_2.3_1_2.3,189_0_2.3_1_2.3,2.3,4.6,hor,5,from,0.052614198,2.645160261,0.490196078,NA
189,0_4.6_1_4.6,189_0_4.6_1_4.6,4.6,9.2,hor,1,from,0.011982264,2.171249328,0,NA
189,0_4.6_1_4.6,189_0_4.6_1_4.6,4.6,9.2,hor,1,to,-0.200303246,1.157279143,0,NA
189,0_4.6_1_4.6,189_0_4.6_1_4.6,4.6,9.2,hor,2,from,0.046099465,2.760741822,0,NA
189,0_4.6_1_4.6,189_0_4.6_1_4.6,4.6,9.2,hor,2,to,-0.172972544,1.638360203,0,NA
189,0_4.6_1_4.6,189_0_4.6_1_4.6,4.6,9.2,hor,3,from,-0.078541591,2.488791,0,NA
189,0_4.6_1_4.6,189_0_4.6_1_4.6,4.6,9.2,hor,3,to,-0.201611652,1.755889588,0,NA
189,0_4.6_1_4.6,189_0_4.6_1_4.6,4.6,9.2,hor,4,from,0.102104365,2.244117777,0,NA
189,0_4.6_1_4.6,189_0_4.6_1_4.6,4.6,9.2,hor,4,to,-0.187939811,1.663218434,0,NA
189,0_4.6_1_4.6,189_0_4.6_1_4.6,4.6,9.2,hor,5,from,0.016254153,2.559919286,0,NA
189,0_4.6_1_4.6,189_0_4.6_1_4.6,4.6,9.2,hor,5,to,-0.189475565,1.169873412,0,NA
189,0_9.2_1_9.2,189_0_9.2_1_9.2,9.2,18.4,hor,4,from,0.078202669,2.255047403,0,red
189,0_9.2_1_9.2,189_0_9.2_1_9.2,9.2,18.4,hor,1,to,-0.146092479,1.635173324,0,red
189,0_9.2_1_9.2,189_0_9.2_1_9.2,9.2,18.4,hor,5,from,0.060218347,2.399905371,0,red
189,0_9.2_1_9.2,189_0_9.2_1_9.2,9.2,18.4,hor,3,to,-0.181642543,1.646483104,0,red
189,0_9.2_1_9.2,189_0_9.2_1_9.2,9.2,18.4,hor,2,to,-0.153421591,1.688116344,0,red
189,0_9.2_1_9.2,189_0_9.2_1_9.2,9.2,18.4,hor,3,from,-0.08280808,2.161431362,0,red
189,0_9.2_1_9.2,189_0_9.2_1_9.2,9.2,18.4,hor,2,from,-0.016445942,2.780327833,0,red
189,0_9.2_1_9.2,189_0_9.2_1_9.2,9.2,18.4,hor,4,to,-0.155200268,1.935061314,0,red
189,0_9.2_1_9.2,189_0_9.2_1_9.2,9.2,18.4,hor,1,from,-0.03935131,2.317871525,0,red
189,0_9.2_1_9.2,189_0_9.2_1_9.2,9.2,18.4,hor,5,to,-0.167887003,1.72107478,0,red
189,1_0.29_0_0.29,189_1_0.29_0_0.29,0.29,0.58,ver,4,from,0.041344218,2.842792479,1,NA
189,1_0.29_0_0.29,189_1_0.29_0_0.29,0.29,0.58,ver,1,from,0.146542533,2.427283606,1,NA
189,1_0.29_0_0.29,189_1_0.29_0_0.29,0.29,0.58,ver,1,to,-0.181685095,2.038462961,0.963855422,NA
189,1_0.29_0_0.29,189_1_0.29_0_0.29,0.29,0.58,ver,3,to,-0.125512262,2.076906669,0.965116279,NA
189,1_0.29_0_0.29,189_1_0.29_0_0.29,0.29,0.58,ver,2,from,0.156050876,2.742283269,1,NA
189,1_0.29_0_0.29,189_1_0.29_0_0.29,0.29,0.58,ver,2,to,-0.059476058,1.618106399,0.971563981,NA
189,1_0.29_0_0.29,189_1_0.29_0_0.29,0.29,0.58,ver,4,to,-0.171239998,1.900014872,0.914728682,NA
189,1_0.29_0_0.29,189_1_0.29_0_0.29,0.29,0.58,ver,3,from,0.090319386,2.659902151,1,NA
189,1_0.29_0_0.29,189_1_0.29_0_0.29,0.29,0.58,ver,5,from,0.111096142,3.175905,1,NA
189,1_0.29_0_0.29,189_1_0.29_0_0.29,0.29,0.58,ver,5,to,-0.186124724,1.562364977,0.961904762,NA
189,1_0.58_0_0.58,189_1_0.58_0_0.58,0.58,1.16,ver,1,from,0.011251192,2.677063038,1,NA
189,1_0.58_0_0.58,189_1_0.58_0_0.58,0.58,1.16,ver,1,to,-0.079123403,1.606578999,0.918269231,NA
189,1_0.58_0_0.58,189_1_0.58_0_0.58,0.58,1.16,ver,2,from,0.159561016,2.566100737,1,NA
189,1_0.58_0_0.58,189_1_0.58_0_0.58,0.58,1.16,ver,2,to,-0.00777943,1.591077266,0.940366972,NA
189,1_0.58_0_0.58,189_1_0.58_0_0.58,0.58,1.16,ver,4,to,0.087040642,2.571315013,1,NA
189,1_0.58_0_0.58,189_1_0.58_0_0.58,0.58,1.16,ver,3,from,0.123799477,2.773514623,1,NA
189,1_0.58_0_0.58,189_1_0.58_0_0.58,0.58,1.16,ver,5,to,0.005466092,2.441342284,0.928057554,NA
189,1_0.58_0_0.58,189_1_0.58_0_0.58,0.58,1.16,ver,3,to,0.132769224,2.554509574,1,NA
189,1_0.58_0_0.58,189_1_0.58_0_0.58,0.58,1.16,ver,4,from,0.104862859,2.873178326,1,NA
189,1_1.15_0_1.15,189_1_1.15_0_1.15,1.15,2.3,ver,1,from,0.130556771,2.44064028,0.987804878,NA
189,1_1.15_0_1.15,189_1_1.15_0_1.15,1.15,2.3,ver,1,to,0.0376093,2.873022004,0.855932203,NA
189,1_1.15_0_1.15,189_1_1.15_0_1.15,1.15,2.3,ver,2,from,0.100837223,3.076021613,1,NA
189,1_1.15_0_1.15,189_1_1.15_0_1.15,1.15,2.3,ver,2,to,0.088347926,2.328973257,0.796875,NA
189,1_1.15_0_1.15,189_1_1.15_0_1.15,1.15,2.3,ver,3,from,0.127981664,2.956969845,1,NA
189,1_1.15_0_1.15,189_1_1.15_0_1.15,1.15,2.3,ver,3,to,0.136349533,2.080753827,0.826923077,NA
189,1_1.15_0_1.15,189_1_1.15_0_1.15,1.15,2.3,ver,5,to,0.060225183,2.952984706,0.876190476,NA
189,1_1.15_0_1.15,189_1_1.15_0_1.15,1.15,2.3,ver,4,from,0.113450906,2.822844362,0.877192982,NA
189,1_1.15_0_1.15,189_1_1.15_0_1.15,1.15,2.3,ver,4,to,0.084380388,2.4307851,0.913043478,NA
189,1_1.15_0_1.15,189_1_1.15_0_1.15,1.15,2.3,ver,5,from,0.072526981,3.11278582,1,NA
189,1_2.3_0_2.3,189_1_2.3_0_2.3,2.3,4.6,ver,1,from,0.157306911,2.0058484,0,NA
189,1_2.3_0_2.3,189_1_2.3_0_2.3,2.3,4.6,ver,1,to,-0.172641247,1.504744262,0,NA
189,1_2.3_0_2.3,189_1_2.3_0_2.3,2.3,4.6,ver,2,from,0.082681327,2.778317734,0.517985612,NA
189,1_2.3_0_2.3,189_1_2.3_0_2.3,2.3,4.6,ver,2,to,-0.10076317,1.818205908,0.06185567,NA
189,1_2.3_0_2.3,189_1_2.3_0_2.3,2.3,4.6,ver,3,from,0.084291234,2.747826952,0.551020408,NA
189,1_2.3_0_2.3,189_1_2.3_0_2.3,2.3,4.6,ver,3,to,-0.100065481,1.618819231,0.043478261,NA
189,1_2.3_0_2.3,189_1_2.3_0_2.3,2.3,4.6,ver,4,from,-0.018920678,2.454932124,0.118012422,NA
189,1_2.3_0_2.3,189_1_2.3_0_2.3,2.3,4.6,ver,5,from,0.135184651,2.260901986,0.122905028,NA
189,1_2.3_0_2.3,189_1_2.3_0_2.3,2.3,4.6,ver,4,to,-0.182466034,1.310427909,0,NA
189,1_2.3_0_2.3,189_1_2.3_0_2.3,2.3,4.6,ver,5,to,-0.151505474,1.41446862,0,NA
189,1_4.6_0_4.6,189_1_4.6_0_4.6,4.6,9.2,ver,1,from,0.150433288,1.837676556,0,NA
189,1_4.6_0_4.6,189_1_4.6_0_4.6,4.6,9.2,ver,1,to,-0.080013299,1.448697086,0,NA
189,1_4.6_0_4.6,189_1_4.6_0_4.6,4.6,9.2,ver,2,from,0.053654558,2.323487104,0,NA
189,1_4.6_0_4.6,189_1_4.6_0_4.6,4.6,9.2,ver,2,to,-0.094960674,1.43442997,0,NA
189,1_4.6_0_4.6,189_1_4.6_0_4.6,4.6,9.2,ver,3,from,0.095416366,2.547828095,0,NA
189,1_4.6_0_4.6,189_1_4.6_0_4.6,4.6,9.2,ver,3,to,-0.119661241,1.806675678,0,NA
189,1_4.6_0_4.6,189_1_4.6_0_4.6,4.6,9.2,ver,4,from,0.140016262,2.412631186,0,NA
189,1_4.6_0_4.6,189_1_4.6_0_4.6,4.6,9.2,ver,4,to,-0.139743398,1.313291746,0,NA
189,1_4.6_0_4.6,189_1_4.6_0_4.6,4.6,9.2,ver,5,to,-0.121338115,1.652740987,0,NA
189,1_4.6_0_4.6,189_1_4.6_0_4.6,4.6,9.2,ver,5,from,0.164092815,2.15374507,0,NA
189,1_9.2_0_9.2,189_1_9.2_0_9.2,9.2,18.4,ver,3,to,-0.054780612,1.600917259,0,black
189,1_9.2_0_9.2,189_1_9.2_0_9.2,9.2,18.4,ver,2,to,-0.17789888,1.536324356,0,black
189,1_9.2_0_9.2,189_1_9.2_0_9.2,9.2,18.4,ver,4,to,-0.166231704,1.527793269,0,black
189,1_9.2_0_9.2,189_1_9.2_0_9.2,9.2,18.4,ver,2,from,0.001043656,2.955589594,0,black
189,1_9.2_0_9.2,189_1_9.2_0_9.2,9.2,18.4,ver,3,from,0.141428923,2.614316469,0,black
189,1_9.2_0_9.2,189_1_9.2_0_9.2,9.2,18.4,ver,1,to,-0.105487387,1.812442422,0,black
189,1_9.2_0_9.2,189_1_9.2_0_9.2,9.2,18.4,ver,5,from,0.144892722,2.300858051,0,black
189,1_9.2_0_9.2,189_1_9.2_0_9.2,9.2,18.4,ver,1,from,2.70E-05,2.484378058,0,black
189,1_9.2_0_9.2,189_1_9.2_0_9.2,9.2,18.4,ver,5,to,-0.108821906,1.961838253,0,black
189,1_9.2_0_9.2,189_1_9.2_0_9.2,9.2,18.4,ver,4,from,-0.013757312,2.88194739,0,black
190,0_0.29_1_0.29,190_0_0.29_1_0.29,0.29,0.58,hor,1,from,-0.025246728,1.807242885,1,NA
190,0_0.29_1_0.29,190_0_0.29_1_0.29,0.29,0.58,hor,1,to,-0.172982935,1.336820742,1,NA
190,0_0.29_1_0.29,190_0_0.29_1_0.29,0.29,0.58,hor,5,from,-0.065562627,1.684324491,1,NA
190,0_0.29_1_0.29,190_0_0.29_1_0.29,0.29,0.58,hor,2,from,-0.013271401,1.593658817,1,NA
190,0_0.29_1_0.29,190_0_0.29_1_0.29,0.29,0.58,hor,4,from,-0.020712634,1.737827205,1,NA
190,0_0.29_1_0.29,190_0_0.29_1_0.29,0.29,0.58,hor,2,to,-0.1836619,1.213678579,0.944827586,NA
190,0_0.29_1_0.29,190_0_0.29_1_0.29,0.29,0.58,hor,4,to,-0.105011939,1.37765917,0.959276018,NA
190,0_0.29_1_0.29,190_0_0.29_1_0.29,0.29,0.58,hor,3,from,0.004552821,1.762137119,1,NA
190,0_0.29_1_0.29,190_0_0.29_1_0.29,0.29,0.58,hor,3,to,-0.136203526,1.319572825,1,NA
190,0_0.29_1_0.29,190_0_0.29_1_0.29,0.29,0.58,hor,5,to,-0.1495107,1.387654139,0.985239852,NA
190,0_0.58_1_0.58,190_0_0.58_1_0.58,0.58,1.16,hor,1,from,-0.058474133,1.800606725,1,NA
190,0_0.58_1_0.58,190_0_0.58_1_0.58,0.58,1.16,hor,1,to,-0.15848919,1.607695441,0.991735537,NA
190,0_0.58_1_0.58,190_0_0.58_1_0.58,0.58,1.16,hor,2,from,-0.078511419,1.557403282,0.97188755,NA
190,0_0.58_1_0.58,190_0_0.58_1_0.58,0.58,1.16,hor,2,to,-0.198634039,1.412614288,0.930693069,NA
190,0_0.58_1_0.58,190_0_0.58_1_0.58,0.58,1.16,hor,3,from,-0.073371913,1.853217169,1,NA
190,0_0.58_1_0.58,190_0_0.58_1_0.58,0.58,1.16,hor,3,to,-0.152178168,1.248908234,0.93537415,NA
190,0_0.58_1_0.58,190_0_0.58_1_0.58,0.58,1.16,hor,5,to,-0.167312958,1.628534408,1,NA
190,0_0.58_1_0.58,190_0_0.58_1_0.58,0.58,1.16,hor,4,from,-0.139327833,2.107901261,1,NA
190,0_0.58_1_0.58,190_0_0.58_1_0.58,0.58,1.16,hor,5,from,-0.078511615,1.548010183,0.959677419,NA
190,0_0.58_1_0.58,190_0_0.58_1_0.58,0.58,1.16,hor,4,to,-0.174654807,1.500527568,1,NA
190,0_1.15_1_1.15,190_0_1.15_1_1.15,1.15,2.3,hor,1,from,-0.117017626,1.915702173,0.927184466,NA
190,0_1.15_1_1.15,190_0_1.15_1_1.15,1.15,2.3,hor,1,to,-0.160123338,1.761421104,0.862831858,NA
190,0_1.15_1_1.15,190_0_1.15_1_1.15,1.15,2.3,hor,2,from,-0.048107437,1.486488206,0.719230769,NA
190,0_1.15_1_1.15,190_0_1.15_1_1.15,1.15,2.3,hor,2,to,-0.15989963,1.445152828,0.548638132,NA
190,0_1.15_1_1.15,190_0_1.15_1_1.15,1.15,2.3,hor,3,from,-0.079035875,1.616063159,0.87398374,NA
190,0_1.15_1_1.15,190_0_1.15_1_1.15,1.15,2.3,hor,3,to,-0.140361463,1.548685076,0.787755102,NA
190,0_1.15_1_1.15,190_0_1.15_1_1.15,1.15,2.3,hor,4,from,-0.044727904,1.47940395,0.59469697,NA
190,0_1.15_1_1.15,190_0_1.15_1_1.15,1.15,2.3,hor,4,to,-0.169227337,1.480324425,0.710280374,NA
190,0_1.15_1_1.15,190_0_1.15_1_1.15,1.15,2.3,hor,5,from,-0.052707579,1.644874327,0.838174274,NA
190,0_1.15_1_1.15,190_0_1.15_1_1.15,1.15,2.3,hor,5,to,-0.178207893,1.451687428,0.705357143,NA
190,0_2.3_1_2.3,190_0_2.3_1_2.3,2.3,4.6,hor,1,from,-0.0565301,1.934415763,0,NA
190,0_2.3_1_2.3,190_0_2.3_1_2.3,2.3,4.6,hor,1,to,-0.170687654,1.50609401,0,NA
190,0_2.3_1_2.3,190_0_2.3_1_2.3,2.3,4.6,hor,2,from,-0.007965848,1.861279194,0,NA
190,0_2.3_1_2.3,190_0_2.3_1_2.3,2.3,4.6,hor,2,to,-0.125801396,1.622685047,0,NA
190,0_2.3_1_2.3,190_0_2.3_1_2.3,2.3,4.6,hor,3,from,-0.017563788,2.002542312,0,NA
190,0_2.3_1_2.3,190_0_2.3_1_2.3,2.3,4.6,hor,3,to,-0.134522765,1.818675112,0,NA
190,0_2.3_1_2.3,190_0_2.3_1_2.3,2.3,4.6,hor,4,from,0.020779597,1.985380219,0,NA
190,0_2.3_1_2.3,190_0_2.3_1_2.3,2.3,4.6,hor,5,to,-0.16191816,1.751616059,0.028409091,NA
190,0_2.3_1_2.3,190_0_2.3_1_2.3,2.3,4.6,hor,4,to,-0.145117124,1.459948368,0,NA
190,0_2.3_1_2.3,190_0_2.3_1_2.3,2.3,4.6,hor,5,from,-0.020481118,2.181184661,0,NA
190,0_4.6_1_4.6,190_0_4.6_1_4.6,4.6,9.2,hor,1,from,-0.022538526,1.392342628,0,NA
190,0_4.6_1_4.6,190_0_4.6_1_4.6,4.6,9.2,hor,1,to,-0.13233175,1.119871269,0,NA
190,0_4.6_1_4.6,190_0_4.6_1_4.6,4.6,9.2,hor,2,from,0.005096146,1.599130802,0,NA
190,0_4.6_1_4.6,190_0_4.6_1_4.6,4.6,9.2,hor,2,to,-0.179318119,0.976978766,0,NA
190,0_4.6_1_4.6,190_0_4.6_1_4.6,4.6,9.2,hor,3,from,-0.010886243,1.512259775,0,NA
190,0_4.6_1_4.6,190_0_4.6_1_4.6,4.6,9.2,hor,3,to,-0.150328164,0.980393597,0,NA
190,0_4.6_1_4.6,190_0_4.6_1_4.6,4.6,9.2,hor,4,from,0.018518162,1.484757786,0,NA
190,0_4.6_1_4.6,190_0_4.6_1_4.6,4.6,9.2,hor,4,to,-0.163493462,1.017970013,0,NA
190,0_4.6_1_4.6,190_0_4.6_1_4.6,4.6,9.2,hor,5,from,0.041703436,1.559232742,0,NA
190,0_4.6_1_4.6,190_0_4.6_1_4.6,4.6,9.2,hor,5,to,-0.087859263,1.146363145,0,NA
190,0_9.2_1_9.2,190_0_9.2_1_9.2,9.2,18.4,hor,4,to,-0.117016907,1.177510871,0,black
190,0_9.2_1_9.2,190_0_9.2_1_9.2,9.2,18.4,hor,1,to,-0.171554412,1.126555812,0,black
190,0_9.2_1_9.2,190_0_9.2_1_9.2,9.2,18.4,hor,4,from,0.000260747,1.513688393,0,black
